in s,C1 in V,C2 in V
6.20560E-05,3.336381E+00,3.315659E+00
6.20720E-05,3.335466E+00,3.316269E+00
6.20880E-05,3.332109E+00,3.309402E+00
6.21040E-05,3.327684E+00,3.315201E+00
6.21200E-05,3.332109E+00,3.318710E+00
6.21360E-05,3.332109E+00,3.309402E+00
6.21520E-05,3.325242E+00,3.318710E+00
6.21680E-05,3.333024E+00,3.311844E+00
6.21840E-05,3.332567E+00,3.315659E+00
6.22000E-05,3.335923E+00,3.314743E+00
6.22160E-05,3.331041E+00,3.313217E+00
6.22320E-05,3.328599E+00,3.315201E+00
6.22480E-05,3.327684E+00,3.317642E+00
6.22640E-05,3.331498E+00,3.316269E+00
6.22800E-05,3.324785E+00,3.316727E+00
6.22960E-05,3.333482E+00,3.317184E+00
6.23120E-05,3.333482E+00,3.322525E+00
6.23280E-05,3.329667E+00,3.317184E+00
6.23440E-05,3.331498E+00,3.315201E+00
6.23600E-05,3.332567E+00,3.316269E+00
6.23760E-05,3.331041E+00,3.316727E+00
6.23920E-05,3.329667E+00,3.313217E+00
6.24080E-05,3.324174E+00,3.314743E+00
6.24240E-05,3.327226E+00,3.315659E+00
6.24400E-05,3.330125E+00,3.315659E+00
6.24560E-05,3.331041E+00,3.313217E+00
6.24720E-05,3.329057E+00,3.316269E+00
6.24880E-05,3.333940E+00,3.304977E+00
6.25040E-05,3.325242E+00,3.316269E+00
6.25200E-05,3.326158E+00,3.311386E+00
6.25360E-05,3.334550E+00,3.315201E+00
6.25520E-05,3.323716E+00,3.308334E+00
6.25680E-05,3.331498E+00,3.310318E+00
6.25840E-05,3.326616E+00,3.308945E+00
6.26000E-05,3.326616E+00,3.306961E+00
6.26160E-05,2.405900E+00,3.345566E+00
6.26320E-05,3.276532E-01,3.284378E+00
6.26480E-05,7.298401E-02,3.302994E+00
6.26640E-05,1.484802E-02,3.310776E+00
6.26800E-05,1.820496E-02,3.310318E+00
6.26960E-05,1.484802E-02,3.310318E+00
6.27120E-05,1.881531E-02,3.307877E+00
6.27280E-05,1.728943E-02,3.311844E+00
6.27440E-05,2.125671E-02,3.314743E+00
6.27600E-05,1.973083E-02,3.314285E+00
6.27760E-05,1.637390E-02,3.309860E+00
6.27920E-05,1.683167E-02,3.307877E+00
6.28080E-05,1.820496E-02,3.303452E+00
6.28240E-05,1.927307E-02,3.312759E+00
6.28400E-05,9.277814E-01,3.280563E+00
6.28560E-05,3.032426E+00,3.340225E+00
6.28720E-05,3.274888E+00,3.317642E+00
6.28880E-05,3.327684E+00,3.311844E+00
6.29040E-05,3.330125E+00,3.310776E+00
6.29200E-05,3.336992E+00,3.316269E+00
6.29360E-05,3.335923E+00,3.311386E+00
6.29520E-05,3.331041E+00,3.315659E+00
6.29680E-05,3.335466E+00,3.311844E+00
6.29840E-05,3.331041E+00,3.307877E+00
6.30000E-05,3.328141E+00,3.304977E+00
6.30160E-05,3.333482E+00,3.297653E+00
6.30320E-05,3.322343E+00,3.312302E+00
6.30480E-05,3.332567E+00,3.312759E+00
6.30640E-05,3.327684E+00,3.305435E+00
6.30800E-05,3.333482E+00,3.310318E+00
6.30960E-05,3.331498E+00,3.308945E+00
6.31120E-05,3.325700E+00,3.309402E+00
6.31280E-05,3.327226E+00,3.307877E+00
6.31440E-05,3.331041E+00,3.306961E+00
6.31600E-05,3.333482E+00,3.313828E+00
6.31760E-05,3.329057E+00,3.307877E+00
6.31920E-05,3.329057E+00,3.310318E+00
6.32080E-05,3.331498E+00,3.307419E+00
6.32240E-05,3.330583E+00,3.314743E+00
6.32400E-05,3.335923E+00,3.310318E+00
6.32560E-05,3.330125E+00,3.305893E+00
6.32720E-05,3.339433E+00,3.312302E+00
6.32880E-05,3.331498E+00,3.308945E+00
6.33040E-05,3.327684E+00,3.303452E+00
6.33200E-05,3.326616E+00,3.310318E+00
6.33360E-05,3.333482E+00,3.318100E+00
6.33520E-05,3.334550E+00,3.310776E+00
6.33680E-05,3.329057E+00,3.310776E+00
6.33840E-05,3.339433E+00,3.306503E+00
6.34000E-05,3.328141E+00,3.307877E+00
6.34160E-05,3.331041E+00,3.313828E+00
6.34320E-05,3.333940E+00,3.309402E+00
6.34480E-05,3.333940E+00,3.317184E+00
6.34640E-05,3.325242E+00,3.307877E+00
6.34800E-05,3.331041E+00,3.311386E+00
6.34960E-05,3.328599E+00,3.306503E+00
6.35120E-05,3.331041E+00,3.309860E+00
6.35280E-05,3.331041E+00,3.307419E+00
6.35440E-05,3.329667E+00,3.308945E+00
6.35600E-05,3.330125E+00,3.307419E+00
6.35760E-05,3.331041E+00,3.313217E+00
6.35920E-05,3.323259E+00,3.311844E+00
6.36080E-05,3.330125E+00,3.309402E+00
6.36240E-05,3.328599E+00,3.313828E+00
6.36400E-05,2.420549E+00,3.341599E+00
6.36560E-05,3.198712E-01,3.279495E+00
6.36720E-05,7.161072E-02,3.299637E+00
6.36880E-05,2.415588E-02,3.312302E+00
6.37040E-05,2.064636E-02,3.308334E+00
6.37200E-05,1.820496E-02,3.311386E+00
6.37360E-05,1.530579E-02,3.309860E+00
6.37520E-05,1.728943E-02,3.309402E+00
6.37680E-05,1.927307E-02,3.310318E+00
6.37840E-05,1.683167E-02,3.311386E+00
6.38000E-05,1.927307E-02,3.306961E+00
6.38160E-05,1.439026E-02,3.317184E+00
6.38320E-05,2.018860E-02,3.317184E+00
6.38480E-05,1.637390E-02,3.310318E+00
6.38640E-05,9.264081E-01,3.275681E+00
6.38800E-05,3.030443E+00,3.340225E+00
6.38960E-05,3.272905E+00,3.318710E+00
6.39120E-05,3.316850E+00,3.315201E+00
6.39280E-05,3.330583E+00,3.311386E+00
6.39440E-05,3.335923E+00,3.318100E+00
6.39600E-05,3.335008E+00,3.305435E+00
6.39760E-05,3.335008E+00,3.312759E+00
6.39920E-05,3.331041E+00,3.306503E+00
6.40080E-05,3.330125E+00,3.311844E+00
6.40240E-05,3.336381E+00,3.307419E+00
6.40400E-05,3.330125E+00,3.308945E+00
6.40560E-05,3.328141E+00,3.308334E+00
6.40720E-05,3.335466E+00,3.314285E+00
6.40880E-05,3.333482E+00,3.311386E+00
6.41040E-05,3.335466E+00,3.308334E+00
6.41200E-05,3.330583E+00,3.298111E+00
6.41360E-05,3.340806E+00,3.307877E+00
6.41520E-05,3.333940E+00,3.311386E+00
6.41680E-05,3.339433E+00,3.311844E+00
6.41840E-05,3.327684E+00,3.304062E+00
6.42000E-05,3.324785E+00,3.311386E+00
6.42160E-05,3.335923E+00,3.313217E+00
6.42320E-05,3.328599E+00,3.307877E+00
6.42480E-05,3.327684E+00,3.307419E+00
6.42640E-05,3.332109E+00,3.312759E+00
6.42800E-05,3.332109E+00,3.305893E+00
6.42960E-05,3.331498E+00,3.307877E+00
6.43120E-05,3.327684E+00,3.307419E+00
6.43280E-05,3.326616E+00,3.308945E+00
6.43440E-05,3.329057E+00,3.309402E+00
6.43600E-05,3.332567E+00,3.305893E+00
6.43760E-05,3.331498E+00,3.302994E+00
6.43920E-05,3.331041E+00,3.312759E+00
6.44080E-05,3.332567E+00,3.311386E+00
6.44240E-05,3.333940E+00,3.312759E+00
6.44400E-05,3.324785E+00,3.299637E+00
6.44560E-05,3.329057E+00,3.304520E+00
6.44720E-05,3.335008E+00,3.312759E+00
6.44880E-05,3.332109E+00,3.316269E+00
6.45040E-05,3.326158E+00,3.304520E+00
6.45200E-05,3.329667E+00,3.307877E+00
6.45360E-05,3.332109E+00,3.309860E+00
6.45520E-05,3.331498E+00,3.308945E+00
6.45680E-05,3.335008E+00,3.308334E+00
6.45840E-05,3.333024E+00,3.317642E+00
6.46000E-05,3.332567E+00,3.317184E+00
6.46160E-05,3.335008E+00,3.318100E+00
6.46320E-05,3.340349E+00,3.308334E+00
6.46480E-05,3.330583E+00,3.308334E+00
6.46640E-05,2.412767E+00,3.336716E+00
6.46800E-05,3.267377E-01,3.283463E+00
6.46960E-05,6.855896E-02,3.299637E+00
6.47120E-05,2.018860E-02,3.313217E+00
6.47280E-05,1.393250E-02,3.305435E+00
6.47440E-05,2.263000E-02,3.305435E+00
6.47600E-05,1.683167E-02,3.299637E+00
6.47760E-05,1.576355E-02,3.312302E+00
6.47920E-05,2.705505E-02,3.307877E+00
6.48080E-05,1.927307E-02,3.310318E+00
6.48240E-05,2.461365E-02,3.306961E+00
6.48400E-05,1.820496E-02,3.305435E+00
6.48560E-05,1.973083E-02,3.306503E+00
6.48720E-05,2.171448E-02,3.309860E+00
6.48880E-05,9.122174E-01,3.275681E+00
6.49040E-05,3.025102E+00,3.339157E+00
6.49200E-05,3.276872E+00,3.319168E+00
6.49360E-05,3.327226E+00,3.315659E+00
6.49520E-05,3.327684E+00,3.310776E+00
6.49680E-05,3.332109E+00,3.308334E+00
6.49840E-05,3.335008E+00,3.309860E+00
6.50000E-05,3.339433E+00,3.311386E+00
6.50160E-05,3.331041E+00,3.309860E+00
6.50320E-05,3.331041E+00,3.309402E+00
6.50480E-05,3.335923E+00,3.309860E+00
6.50640E-05,3.333940E+00,3.312302E+00
6.50800E-05,3.332109E+00,3.309402E+00
6.50960E-05,3.333024E+00,3.312302E+00
6.51120E-05,3.329057E+00,3.314743E+00
6.51280E-05,3.329667E+00,3.310776E+00
6.51440E-05,3.332567E+00,3.308945E+00
6.51600E-05,3.331498E+00,3.303452E+00
6.51760E-05,3.323259E+00,3.311844E+00
6.51920E-05,3.326616E+00,3.308945E+00
6.52080E-05,3.333024E+00,3.306961E+00
6.52240E-05,3.329057E+00,3.309860E+00
6.52400E-05,3.328141E+00,3.302994E+00
6.52560E-05,3.324785E+00,3.314285E+00
6.52720E-05,3.331498E+00,3.306961E+00
6.52880E-05,3.328141E+00,3.313828E+00
6.53040E-05,3.330125E+00,3.316269E+00
6.53200E-05,3.333024E+00,3.309860E+00
6.53360E-05,3.323259E+00,3.308945E+00
6.53520E-05,3.328141E+00,3.312759E+00
6.53680E-05,3.326616E+00,3.309402E+00
6.53840E-05,3.335008E+00,3.313217E+00
6.54000E-05,3.341264E+00,3.308945E+00
6.54160E-05,3.328141E+00,3.314285E+00
6.54320E-05,3.331041E+00,3.311386E+00
6.54480E-05,3.338823E+00,3.308945E+00
6.54640E-05,3.330125E+00,3.308334E+00
6.54800E-05,3.323716E+00,3.312759E+00
6.54960E-05,3.339433E+00,3.304520E+00
6.55120E-05,3.332109E+00,3.306503E+00
6.55280E-05,3.332567E+00,3.307419E+00
6.55440E-05,3.326616E+00,3.309860E+00
6.55600E-05,3.335923E+00,3.315659E+00
6.55760E-05,3.331041E+00,3.314743E+00
6.55920E-05,3.333024E+00,3.308945E+00
6.56080E-05,3.336381E+00,3.315201E+00
6.56240E-05,3.329667E+00,3.315201E+00
6.56400E-05,3.323716E+00,3.304062E+00
6.56560E-05,3.335008E+00,3.312759E+00
6.56720E-05,3.330583E+00,3.319168E+00
6.56880E-05,2.426805E+00,3.341141E+00
6.57040E-05,3.223126E-01,3.284988E+00
6.57200E-05,6.916931E-02,3.305435E+00
6.57360E-05,2.171448E-02,3.314285E+00
6.57520E-05,1.927307E-02,3.308334E+00
6.57680E-05,1.774719E-02,3.308334E+00
6.57840E-05,1.820496E-02,3.303452E+00
6.58000E-05,1.637390E-02,3.310776E+00
6.58160E-05,2.171448E-02,3.304977E+00
6.58320E-05,1.240662E-02,3.310318E+00
6.58480E-05,1.820496E-02,3.308945E+00
6.58640E-05,2.415588E-02,3.308945E+00
6.58800E-05,1.393250E-02,3.310776E+00
6.58960E-05,2.461365E-02,3.313828E+00
6.59120E-05,9.898846E-01,3.221817E+00
6.59280E-05,2.945451E+00,1.146164E+00
6.59440E-05,3.270463E+00,1.647186E-01
6.59600E-05,3.324785E+00,2.098083E-02
6.59760E-05,3.337907E+00,-1.449585E-03
6.59920E-05,3.340349E+00,2.365112E-03
6.60080E-05,3.338823E+00,-7.400513E-03
6.60240E-05,3.329057E+00,-3.890991E-03
6.60400E-05,3.326616E+00,-9.231567E-03
6.60560E-05,3.335008E+00,-6.790161E-03
6.60720E-05,3.334550E+00,-5.874634E-03
6.60880E-05,3.330583E+00,3.890991E-03
6.61040E-05,3.333940E+00,-2.975464E-03
6.61200E-05,3.332109E+00,1.907349E-03
6.61360E-05,3.339433E+00,-3.890991E-03
6.61520E-05,3.326616E+00,-1.449585E-03
6.61680E-05,3.327684E+00,4.959106E-03
6.61840E-05,3.327226E+00,2.365112E-03
6.62000E-05,3.327226E+00,-5.416870E-03
6.62160E-05,3.329667E+00,-5.340576E-04
6.62320E-05,3.330125E+00,-9.918213E-04
6.62480E-05,3.322343E+00,2.365112E-03
6.62640E-05,3.329667E+00,-5.340576E-04
6.62800E-05,3.328141E+00,3.890991E-03
6.62960E-05,3.335923E+00,-3.433228E-03
6.63120E-05,3.331498E+00,-2.517700E-03
6.63280E-05,3.330125E+00,5.340576E-04
6.63440E-05,3.332567E+00,4.959106E-03
6.63600E-05,3.331498E+00,-1.449585E-03
6.63760E-05,3.328141E+00,-1.029968E-02
6.63920E-05,3.323716E+00,-9.918213E-04
6.64080E-05,3.322343E+00,-7.629395E-05
6.64240E-05,3.325700E+00,5.874634E-03
6.64400E-05,3.334550E+00,-5.340576E-04
6.64560E-05,3.325242E+00,3.890991E-03
6.64720E-05,3.326616E+00,-3.433228E-03
6.64880E-05,3.328599E+00,1.907349E-03
6.65040E-05,3.332109E+00,-3.433228E-03
6.65200E-05,3.328141E+00,-7.629395E-05
6.65360E-05,3.323716E+00,5.340576E-04
6.65520E-05,3.328599E+00,-4.348755E-03
6.65680E-05,3.329057E+00,-1.907349E-03
6.65840E-05,3.335008E+00,1.449585E-03
6.66000E-05,3.340806E+00,-5.340576E-04
6.66160E-05,3.330125E+00,8.316040E-03
6.66320E-05,3.339433E+00,8.316040E-03
6.66480E-05,3.327684E+00,3.890991E-03
6.66640E-05,3.328599E+00,-9.918213E-04
6.66800E-05,3.329057E+00,-7.629395E-05
6.66960E-05,3.330583E+00,-1.449585E-03
6.67120E-05,2.426805E+00,3.227234E-02
6.67280E-05,3.183453E-01,-1.609802E-02
6.67440E-05,7.588318E-02,-5.340576E-04
6.67600E-05,2.308777E-02,7.400513E-03
6.67760E-05,1.637390E-02,7.858276E-03
6.67920E-05,1.393250E-02,5.340576E-04
6.68080E-05,1.774719E-02,2.365112E-03
6.68240E-05,2.369812E-02,-1.907349E-03
6.68400E-05,1.530579E-02,4.348755E-03
6.68560E-05,1.728943E-02,5.416870E-03
6.68720E-05,2.705505E-02,-2.975464E-03
6.68880E-05,1.820496E-02,-1.449585E-03
6.69040E-05,2.064636E-02,-1.907349E-03
6.69200E-05,1.439026E-02,9.918213E-04
6.69360E-05,9.204572E-01,-2.540588E-02
6.69520E-05,3.020677E+00,2.540588E-02
6.69680E-05,3.273820E+00,6.332397E-03
6.69840E-05,3.328599E+00,5.340576E-04
6.70000E-05,3.329667E+00,9.918213E-04
6.70160E-05,3.330125E+00,8.773804E-03
6.70320E-05,3.332109E+00,-1.449585E-03
6.70480E-05,3.323259E+00,-3.433228E-03
6.70640E-05,3.333024E+00,7.400513E-03
6.70800E-05,3.327226E+00,1.907349E-03
6.70960E-05,3.335466E+00,-5.340576E-04
6.71120E-05,3.328141E+00,5.416870E-03
6.71280E-05,3.329667E+00,-1.907349E-03
6.71440E-05,3.329057E+00,4.959106E-03
6.71600E-05,3.331498E+00,5.416870E-03
6.71760E-05,3.325242E+00,-7.629395E-05
6.71920E-05,3.328599E+00,4.348755E-03
6.72080E-05,3.331041E+00,5.416870E-03
6.72240E-05,3.322801E+00,6.790161E-03
6.72400E-05,3.322343E+00,4.959106E-03
6.72560E-05,3.328141E+00,9.918213E-04
6.72720E-05,3.324174E+00,-2.975464E-03
6.72880E-05,3.328599E+00,4.348755E-03
6.73040E-05,3.329667E+00,5.874634E-03
6.73200E-05,3.331498E+00,1.907349E-03
6.73360E-05,3.323259E+00,6.332397E-03
6.73520E-05,3.324785E+00,-1.907349E-03
6.73680E-05,3.328599E+00,7.400513E-03
6.73840E-05,3.329667E+00,7.858276E-03
6.74000E-05,3.333024E+00,5.874634E-03
6.74160E-05,3.325700E+00,5.874634E-03
6.74320E-05,3.331041E+00,8.316040E-03
6.74480E-05,3.326616E+00,-2.517700E-03
6.74640E-05,3.330583E+00,1.449585E-03
6.74800E-05,3.328141E+00,3.433228E-03
6.74960E-05,3.330125E+00,6.332397E-03
6.75120E-05,3.333482E+00,4.348755E-03
6.75280E-05,3.319902E+00,-7.629395E-05
6.75440E-05,3.325700E+00,3.433228E-03
6.75600E-05,3.331498E+00,2.365112E-03
6.75760E-05,3.326616E+00,-7.629395E-05
6.75920E-05,3.327684E+00,-2.517700E-03
6.76080E-05,3.332567E+00,5.416870E-03
6.76240E-05,3.330583E+00,3.433228E-03
6.76400E-05,3.329667E+00,3.890991E-03
6.76560E-05,3.331041E+00,5.340576E-04
6.76720E-05,3.325700E+00,-4.348755E-03
6.76880E-05,3.329667E+00,-2.517700E-03
6.77040E-05,3.335923E+00,5.874634E-03
6.77200E-05,3.328599E+00,5.416870E-03
6.77360E-05,2.437639E+00,3.471375E-02
6.77520E-05,3.227704E-01,-1.960754E-02
6.77680E-05,8.274963E-02,-7.629395E-05
6.77840E-05,2.171448E-02,2.975464E-03
6.78000E-05,2.125671E-02,2.365112E-03
6.78160E-05,2.064636E-02,2.365112E-03
6.78320E-05,1.286438E-02,7.858276E-03
6.78480E-05,1.088074E-02,2.975464E-03
6.78640E-05,2.217224E-02,-5.340576E-04
6.78800E-05,1.881531E-02,-1.907349E-03
6.78960E-05,2.369812E-02,7.858276E-03
6.79120E-05,2.308777E-02,6.790161E-03
6.79280E-05,1.240662E-02,5.416870E-03
6.79440E-05,2.263000E-02,4.959106E-03
6.79600E-05,9.151166E-01,-2.784729E-02
6.79760E-05,3.023118E+00,2.494812E-02
6.79920E-05,3.278703E+00,1.319885E-02
6.80080E-05,3.328599E+00,2.975464E-03
6.80240E-05,3.337907E+00,3.890991E-03
6.80400E-05,3.331041E+00,-9.918213E-04
6.80560E-05,3.338823E+00,3.433228E-03
6.80720E-05,3.329667E+00,3.433228E-03
6.80880E-05,3.340806E+00,-1.907349E-03
6.81040E-05,3.336381E+00,7.400513E-03
6.81200E-05,3.324785E+00,-5.340576E-04
6.81360E-05,3.330583E+00,6.332397E-03
6.81520E-05,3.329667E+00,7.400513E-03
6.81680E-05,3.333482E+00,-1.449585E-03
6.81840E-05,3.337907E+00,2.365112E-03
6.82000E-05,3.333482E+00,5.874634E-03
6.82160E-05,3.333482E+00,5.416870E-03
6.82320E-05,3.330583E+00,1.029968E-02
6.82480E-05,3.332109E+00,7.858276E-03
6.82640E-05,3.331041E+00,4.959106E-03
6.82800E-05,3.326158E+00,2.975464E-03
6.82960E-05,3.330125E+00,6.332397E-03
6.83120E-05,3.327684E+00,-2.975464E-03
6.83280E-05,3.331041E+00,-6.790161E-03
6.83440E-05,3.328141E+00,3.433228E-03
6.83600E-05,3.338823E+00,4.348755E-03
6.83760E-05,3.328599E+00,5.416870E-03
6.83920E-05,3.323716E+00,4.348755E-03
6.84080E-05,3.332567E+00,-3.433228E-03
6.84240E-05,3.327684E+00,1.907349E-03
6.84400E-05,3.333024E+00,1.907349E-03
6.84560E-05,3.330125E+00,-7.629395E-05
6.84720E-05,3.333482E+00,9.231567E-03
6.84880E-05,3.335008E+00,9.231567E-03
6.85040E-05,3.327684E+00,1.449585E-03
6.85200E-05,3.332567E+00,4.959106E-03
6.85360E-05,3.333940E+00,1.907349E-03
6.85520E-05,3.322801E+00,7.858276E-03
6.85680E-05,3.333482E+00,-2.517700E-03
6.85840E-05,3.332109E+00,4.959106E-03
6.86000E-05,3.335008E+00,1.907349E-03
6.86160E-05,3.330583E+00,6.790161E-03
6.86320E-05,3.338365E+00,7.858276E-03
6.86480E-05,3.329667E+00,-2.975464E-03
6.86640E-05,3.333024E+00,7.400513E-03
6.86800E-05,3.332567E+00,1.075745E-02
6.86960E-05,3.332109E+00,2.365112E-03
6.87120E-05,3.339433E+00,5.340576E-04
6.87280E-05,3.331498E+00,4.959106E-03
6.87440E-05,3.337449E+00,2.365112E-03
6.87600E-05,2.444047E+00,4.249573E-02
6.87760E-05,3.212445E-01,-2.449036E-02
6.87920E-05,7.695129E-02,-1.907349E-03
6.88080E-05,2.171448E-02,9.231567E-03
6.88240E-05,1.576355E-02,3.433228E-03
6.88400E-05,1.820496E-02,3.890991E-03
6.88560E-05,1.393250E-02,3.433228E-03
6.88720E-05,2.308777E-02,-9.918213E-04
6.88880E-05,2.125671E-02,7.400513E-03
6.89040E-05,2.064636E-02,-7.629395E-05
6.89200E-05,2.507141E-02,9.918213E-04
6.89360E-05,2.369812E-02,4.959106E-03
6.89520E-05,1.820496E-02,2.975464E-03
6.89680E-05,1.820496E-02,6.332397E-03
6.89840E-05,9.024518E-01,-2.540588E-02
6.90000E-05,3.027543E+00,2.494812E-02
6.90160E-05,3.281755E+00,1.029968E-02
6.90320E-05,3.334550E+00,-2.517700E-03
6.90480E-05,3.333482E+00,2.975464E-03
6.90640E-05,3.338365E+00,2.975464E-03
6.90800E-05,3.331498E+00,-5.340576E-04
6.90960E-05,3.333940E+00,9.231567E-03
6.91120E-05,3.332567E+00,-9.918213E-04
6.91280E-05,3.331498E+00,1.449585E-03
6.91440E-05,3.326158E+00,9.918213E-04
6.91600E-05,3.332109E+00,1.228333E-02
6.91760E-05,3.331498E+00,-1.449585E-03
6.91920E-05,3.335466E+00,-1.907349E-03
6.92080E-05,3.336992E+00,5.874634E-03
6.92240E-05,3.333024E+00,5.416870E-03
6.92400E-05,3.333940E+00,5.340576E-04
6.92560E-05,3.335466E+00,6.332397E-03
6.92720E-05,3.329667E+00,1.907349E-03
6.92880E-05,3.332109E+00,-7.629395E-05
6.93040E-05,3.331041E+00,-3.433228E-03
6.93200E-05,3.335008E+00,6.790161E-03
6.93360E-05,3.334550E+00,1.449585E-03
6.93520E-05,3.332109E+00,2.975464E-03
6.93680E-05,3.337907E+00,4.959106E-03
6.93840E-05,3.335466E+00,1.075745E-02
6.94000E-05,3.333482E+00,2.975464E-03
6.94160E-05,3.333024E+00,4.959106E-03
6.94320E-05,3.333940E+00,8.316040E-03
6.94480E-05,3.338365E+00,1.449585E-03
6.94640E-05,3.339433E+00,1.907349E-03
6.94800E-05,3.330583E+00,1.449585E-03
6.94960E-05,3.339433E+00,6.332397E-03
6.95120E-05,3.323259E+00,1.449585E-03
6.95280E-05,3.330583E+00,5.416870E-03
6.95440E-05,3.335008E+00,6.332397E-03
6.95600E-05,3.327226E+00,3.890991E-03
6.95760E-05,3.334550E+00,7.400513E-03
6.95920E-05,3.330125E+00,2.975464E-03
6.96080E-05,3.323716E+00,7.400513E-03
6.96240E-05,3.328141E+00,-2.517700E-03
6.96400E-05,3.327684E+00,1.449585E-03
6.96560E-05,3.333482E+00,3.433228E-03
6.96720E-05,3.328141E+00,8.316040E-03
6.96880E-05,3.338365E+00,6.332397E-03
6.97040E-05,3.332567E+00,1.907349E-03
6.97200E-05,3.340349E+00,4.348755E-03
6.97360E-05,3.331498E+00,3.890991E-03
6.97520E-05,3.335466E+00,1.449585E-03
6.97680E-05,3.325242E+00,9.841919E-03
6.97840E-05,2.458696E+00,3.471375E-02
6.98000E-05,3.227704E-01,-1.655579E-02
6.98160E-05,7.588318E-02,-3.433228E-03
6.98320E-05,2.217224E-02,-7.629395E-05
6.98480E-05,1.820496E-02,7.400513E-03
6.98640E-05,2.217224E-02,7.858276E-03
6.98800E-05,2.659729E-02,1.319885E-02
6.98960E-05,1.088074E-02,3.433228E-03
6.99120E-05,2.064636E-02,3.890991E-03
6.99280E-05,1.576355E-02,8.773804E-03
6.99440E-05,1.149109E-02,-5.340576E-04
6.99600E-05,2.613953E-02,2.975464E-03
6.99760E-05,2.064636E-02,5.416870E-03
6.99920E-05,1.774719E-02,7.858276E-03
7.00080E-05,8.022015E-01,5.668640E-02
7.00240E-05,3.116502E+00,2.246780E+00
7.00400E-05,3.282670E+00,3.164291E+00
7.00560E-05,3.318376E+00,3.298111E+00
7.00720E-05,3.335923E+00,3.318100E+00
7.00880E-05,3.326158E+00,3.321152E+00
7.01040E-05,3.338365E+00,3.312302E+00
7.01200E-05,3.335466E+00,3.323135E+00
7.01360E-05,3.330125E+00,3.313828E+00
7.01520E-05,3.335008E+00,3.320084E+00
7.01680E-05,3.327226E+00,3.320694E+00
7.01840E-05,3.325700E+00,3.320694E+00
7.02000E-05,3.335466E+00,3.313217E+00
7.02160E-05,3.332109E+00,3.316269E+00
7.02320E-05,3.333482E+00,3.310776E+00
7.02480E-05,3.330125E+00,3.314743E+00
7.02640E-05,3.334550E+00,3.309860E+00
7.02800E-05,3.329667E+00,3.318710E+00
7.02960E-05,3.333940E+00,3.316727E+00
7.03120E-05,3.332109E+00,3.314285E+00
7.03280E-05,3.331041E+00,3.314285E+00
7.03440E-05,3.331498E+00,3.314285E+00
7.03600E-05,3.330583E+00,3.305435E+00
7.03760E-05,3.334550E+00,3.307877E+00
7.03920E-05,3.327226E+00,3.309402E+00
7.04080E-05,3.327226E+00,3.306503E+00
7.04240E-05,3.332109E+00,3.312759E+00
7.04400E-05,3.329057E+00,3.316269E+00
7.04560E-05,3.331498E+00,3.312302E+00
7.04720E-05,3.328141E+00,3.318100E+00
7.04880E-05,3.329057E+00,3.314285E+00
7.05040E-05,3.332109E+00,3.313828E+00
7.05200E-05,3.329057E+00,3.311844E+00
7.05360E-05,3.334550E+00,3.313217E+00
7.05520E-05,3.337449E+00,3.310318E+00
7.05680E-05,3.332109E+00,3.316727E+00
7.05840E-05,3.330583E+00,3.308334E+00
7.06000E-05,3.328599E+00,3.315659E+00
7.06160E-05,3.333482E+00,3.313217E+00
7.06320E-05,3.330583E+00,3.317184E+00
7.06480E-05,3.340806E+00,3.313217E+00
7.06640E-05,3.329057E+00,3.311844E+00
7.06800E-05,3.337449E+00,3.312759E+00
7.06960E-05,3.332109E+00,3.316727E+00
7.07120E-05,3.332567E+00,3.314285E+00
7.07280E-05,3.330125E+00,3.314743E+00
7.07440E-05,3.327226E+00,3.319168E+00
7.07600E-05,3.333482E+00,3.311844E+00
7.07760E-05,3.333024E+00,3.315201E+00
7.07920E-05,3.333024E+00,3.306503E+00
7.08080E-05,2.449846E+00,3.347549E+00
7.08240E-05,3.198712E-01,3.287430E+00
7.08400E-05,7.405212E-02,3.306503E+00
7.08560E-05,2.217224E-02,3.322067E+00
7.08720E-05,1.683167E-02,3.310776E+00
7.08880E-05,1.820496E-02,3.315201E+00
7.09040E-05,2.369812E-02,3.310318E+00
7.09200E-05,2.461365E-02,3.318100E+00
7.09360E-05,1.973083E-02,3.318100E+00
7.09520E-05,1.530579E-02,3.314285E+00
7.09680E-05,2.171448E-02,3.314285E+00
7.09840E-05,1.973083E-02,3.309860E+00
7.10000E-05,2.064636E-02,3.310776E+00
7.10160E-05,1.484802E-02,3.316269E+00
7.10320E-05,8.907025E-01,3.283005E+00
7.10480E-05,3.024644E+00,3.337173E+00
7.10640E-05,3.277330E+00,3.319626E+00
7.10800E-05,3.320817E+00,3.311386E+00
7.10960E-05,3.326616E+00,3.308334E+00
7.11120E-05,3.332567E+00,3.310776E+00
7.11280E-05,3.341264E+00,3.307419E+00
7.11440E-05,3.336381E+00,3.313828E+00
7.11600E-05,3.327226E+00,3.305435E+00
7.11760E-05,3.330125E+00,3.310318E+00
7.11920E-05,3.330125E+00,3.310318E+00
7.12080E-05,3.328599E+00,3.308945E+00
7.12240E-05,3.331498E+00,3.311386E+00
7.12400E-05,3.324174E+00,3.316269E+00
7.12560E-05,3.333024E+00,3.309860E+00
7.12720E-05,3.332567E+00,3.308945E+00
7.12880E-05,3.326616E+00,3.306503E+00
7.13040E-05,3.328141E+00,3.309402E+00
