clk,re,en,rst,sig_label,current,e,spike,voltage
0,0,1,0,0,0001100100000,00000000101,1,0101001001101
1,0,1,0,0,0001100100000,00000000101,1,0101001001101
0,0,1,0,0,0001100100000,00000000110,1,0101000000010
1,0,1,0,0,0001100100000,00000000110,1,0101000000010
0,0,1,0,0,0001100100000,00000000111,1,0100110011001
1,0,1,0,0,0001100100000,00000000111,1,0100110011001
0,0,1,0,0,0001100100000,00000001000,0,0000000100110
1,0,1,0,0,0001100100000,00000001000,0,0000000100110
0,0,1,0,0,0001100100000,00000001000,0,0000000011000
1,0,1,0,0,0001100100000,00000001000,0,0000000011000
0,0,1,0,0,0001100100000,00000001000,0,0000000101101
1,0,1,0,0,0001100100000,00000001000,0,0000000101101
0,0,1,0,0,0001100100000,00000001000,0,0000000010001
1,0,1,0,0,0001100100000,00000001000,0,0000000010001
0,0,1,0,0,0001100100000,00000001000,1,0100101011000
1,0,1,0,0,0001100100000,00000001000,1,0100101011000
0,0,1,0,0,0001100100000,00000001001,1,0100100010011
1,0,1,0,0,0001100100000,00000001001,1,0100100010011
0,0,1,0,0,0001100100000,00000001010,1,0100101111110
1,0,1,0,0,0001100100000,00000001010,1,0100101111110
0,0,1,0,0,0001100100000,00000001011,1,0100011011011
1,0,1,0,0,0001100100000,00000001011,1,0100011011011
0,0,1,0,0,0001100100000,00000001100,0,0000000011010
1,0,1,0,0,0001100100000,00000001100,0,0000000011010
0,0,1,0,0,0001100100000,00000001100,0,0000000000101
1,0,1,0,0,0001100100000,00000001100,0,0000000000101
0,0,1,0,0,0001100100000,00000001100,0,0000000001111
1,0,1,0,0,0001100100000,00000001100,0,0000000001111
0,0,1,0,0,0001100100000,00000001100,0,0000000000111
1,0,1,0,0,0001100100000,00000001100,0,0000000000111
0,0,1,0,0,0001100100000,00000001100,1,0100011111100
1,0,1,0,0,0001100100000,00000001100,1,0100011111100
0,0,1,0,0,0001100100000,00000001101,1,0100010000101
1,0,1,0,0,0001100100000,00000001101,1,0100010000101
0,0,1,0,0,0001100100000,00000001110,1,0100010111010
1,0,1,0,0,0001100100000,00000001110,1,0100010111010
0,0,1,0,0,0001100100000,00000001111,1,0100010001111
1,0,1,0,0,0001100100000,00000001111,1,0100010001111
0,0,1,0,0,0001100100000,00000010000,0,0000000000011
1,0,1,0,0,0001100100000,00000010000,0,0000000000011
0,0,1,0,0,0001100100000,00000010000,0,1111111111101
1,0,1,0,0,0001100100000,00000010000,0,1111111111101
0,0,1,0,0,0001100100000,00000010000,0,0000000000010
1,0,1,0,0,0001100100000,00000010000,0,0000000000010
0,0,1,0,0,0001100100000,00000010000,0,1111111110011
1,0,1,0,0,0001100100000,00000010000,0,1111111110011
0,0,1,0,0,0001100100000,00000010000,1,0100001101001
1,0,1,0,0,0001100100000,00000010000,1,0100001101001
0,0,1,0,0,0001100100000,00000010001,1,0100001001010
1,0,1,0,0,0001100100000,00000010001,1,0100001001010
0,0,1,0,0,0001100100000,00000010010,1,0100001011011
1,0,1,0,0,0001100100000,00000010010,1,0100001011011
0,0,1,0,0,0001100100000,00000010011,1,0100000010001
1,0,1,0,0,0001100100000,00000010011,1,0100000010001
0,0,1,0,0,0001100100000,00000010100,0,1111111111010
1,0,1,0,0,0001100100000,00000010100,0,1111111111010
0,0,1,0,0,0001100100000,00000010100,0,1111111101110
